id,title,lyrics,genres,artist,album,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
139,Đàn Sáu Hậu Giang,"Từ trên những rạng đông, con chim sáo nó bay ra đồng
Theo con nước đang xuôi dòng ra đồng ruộng xa.
Con chin sáo nghe trong lòng bay bổng lời ca
Hò hò hơ, hới hơi hơi hò, hò hò hơ hơ, hới hơi hò hơi.
Đời vui sáo bay gọi bầy.
Về miền Tây thăm đất Hậu Giang.
Thương câu hát để ru bao đời.
Thương cây lúa lớn nhanh theo người.
Mưa dãi nắng, tưới xanh ruộng đồng.
Đời vui, nước trôi ngược dòng.
Tình phù sa tuy đục mà trong.
Trông con nước nó trôi lạng lùng.
Thương ôi chín nhánh sông quê mình.
Cần Thơ gạo trắng, nước trong là đây.
Người con gái Hậu Giang, xưa như cánh sáo bay xa làng,
Nay như những đóa sen hồng bên dòng phù sa.
Em yêu quý những con đường mang nặng những lời ca
Mùa xuân sang, sáo bay theo đàn vào mùa xuân.
Em hát vui đời vui.
Vì nhau cắn đôi hạt gạo,
Nhường cho nhau chiếc áo mặc ngày xuân.
Thương câu hát để ru bao đời.
Thương cây lúa lớn nhanh theo người.
Mưa dãi nắng, tưới xanh ruộng đồng.
Đời vui, nước trôi ngược dòng.
Tình phù sa tuy đục mà trong.
Trông con nước nó trôi lạng lùng.
Thương ôi chín nhánh sông quê mình.
Cần Thơ gạo trắng, nước trong là đây",Nhạc quê hương,Cẩm Ly,Cô gái mở đường,0.0859,0.619,0.527,0.0,0.0975,-8.409,0.026,144.096,0.648
37,Đắp Mộ Cuộc Tình,"Say giấc mộng ban đầu, yêu người
Thủa mới đôi mươi, em đang độ trăng tròn
Từng ngày qua phố, Áo em trắng cả đường về,
Lá thư ướp mộng học trò, mối tình xanh như khúc hát
Ai đã hẹn với thề, để rồi lỡ mối duyên thơ
Ra đi chẳng giã từ, ngày em thay áo
Áo hoa pháo đỏ rượu nồng, có ai nát cả cõi lòng
Đứng nhìn ! em bước bên chồng.

ĐK
Hai mươi năm cuộc mộng dở dang, khắc sâu bóng nàng
Lắng trong cung đàn, em giờ ở đâu, hẳn vui duyên mới
Hai mươi năm, cuộc rượu còn đây uống qua tháng ngày
Cố quên đi người, say hoài sầu không vơi
Tình duyên ta tiếc, uống thêm ly này

Ôm giấc mộng lỡ làng, những chiều lắng tiếng mưa rơi
Đêm say chờ trăng tàn, từng thu thay lá,
Lá rơi đắp mộ cuộc tình, lá bay chất nặng tuổi đời,
Nhớ người ! ta rót ly này.",Nhạc trữ tình,Đan Nguyên,,0.605,0.406,0.541,0.0,0.154,-5.963,0.0274,149.754,0.498
182,Đêm Của Con,,Nhạc thiếu nhi,Phương Thảo,Con Mãi Tuổi Lên 3,0.773,0.576,0.4,2.55e-05,0.09,-8.265,0.028,129.968,0.0916
147,Đêm Lao Xao,"Đêm đông lao xao, đêm đông nhớ ai
Đêm đông cô đơn vắng ai
Cơn mưa lao xao, cơn mưa nhớ ai
Ôi, hạt mưa rơi khóc thầm
Em đang nơi đâu, em thương nhớ ai
Bao đêm cô đơn vắng em
Mong cho đôi ta, bên nhau mãi thôi
Cho hạt mưa rơi hết buồn
Tình yêu như cánh chim trời vụt bay theo gió mãi trôi
Để bao thương nhớ âm thầm, thiết tha vô bờ
Đèn khuya có thấu hay chăng, lẻ loi tôi đang ngóng trông
Thì mây mưa cứ trôi hoài, khát khao chờ mong
Chợt nghe như tiếng em cười, cỏ cây như muốn níu chân
Nhẹ nâng câu hát ban đầu, dấu xưa tuyệt vời
Một mai em sẽ quay về, bờ môi trao nhau thiết tha
Bài ca in mãi trong lòng, sẽ không nhạt phai
♪
Em đang nơi đâu, em thương nhớ ai
Bao đêm cô đơn vắng em
Mong cho đôi ta, bên nhau mãi thôi
Cho hạt mưa rơi hết buồn
Tình yêu như cánh chim trời vụt bay theo gió mãi trôi
Để bao thương nhớ âm thầm, thiết tha vô bờ
Đèn khuya có thấu hay chăng, lẻ loi tôi đang ngóng trông
Thì mây mưa cứ trôi hoài, khát khao chờ mong
Chợt nghe như tiếng em cười, cỏ cây như muốn níu chân
Nhẹ nâng câu hát ban đầu, dấu xưa tuyệt vời
Một mai em sẽ quay về, bờ môi trao nhau thiết tha
Bài ca in mãi trong lòng, sẽ không nhạt phai
Chợt nghe như tiếng em cười, cỏ cây như muốn níu chân
Nhẹ nâng câu hát ban đầu, dấu xưa tuyệt vời
Một mai em sẽ quay về, bờ môi trao nhau thiết tha
Bài ca in mãi trong lòng, sẽ không nhạt phai
Bài ca in mãi trong lòng, sẽ không nhạt phai","Nhạc trữ tình, Nhạc Acoustic",Bằng Kiều,Bằng Kiều Acoustic 2020,0.889,0.424,0.254,7.52e-06,0.111,-10.451,0.0469,74.593,0.277
118,Đêm Nằm Mơ Phố,"Sẽ có nhiều khi
Ta sẽ cần phải đi thật xa
Để biết rằng mình nhớ những con phố
Những con đường thân quen
Nơi mình sinh ra và lớn lên đến chừng nào
Cũng giống như ngày hôm nay khi chúng tôi vào rừng
Ngồi ca hát với nhau những bài hát thật đẹp
Thì bỗng nhiên lại rất nhớ cái nơi mà mình chỉ vừa cách xa
Có một khoảng thời gian ngắn thôi
Điều đấy là điều vô cùng vô lý
Nhưng lại rất hợp lý trong mỗi chúng ta bởi vì
Những nỗi nhớ luôn luôn lẩn khuất ở bên trong mình
Và nếu chúng ta không, không bao giờ quý
Sẽ không bao giờ nhận ra
Những con phố, những con đường không chỉ đẹp bởi vì nó cất giấu những hạnh phúc lứa đôi
Mà đôi khi nó đẹp bởi vì nó để dành
Và giấu thật kỹ giùm chúng ta
Những điều dở dang, những điều không thành
Và ngày hôm nay, khi mà buổi tối đang buông xuống trong khu rừng
Hà Anh Tuấn sẽ cùng với anh Thanh Phương hát lại một bài hát
Về những giấc mơ ám ảnh, về một tình yêu không thành trên những con phố của tuổi trẻ đã đi qua
Đêm đêm nằm mơ phố
Trăng rơi nhòa trên mái
Đi qua hoàng hôn ghé thăm nhà
Em như là sương khói
Mong manh về trên phố
Đâu hay một hôm gió mùa thu
Đâu hay mùa thu gió
Đêm qua mặc thêm áo
Tay em lạnh mùa đông ngoài phố
Đêm xin bình yên nhé
Con đường vàng ánh trăng
Đèn dầu khuya quán quen chờ sáng
Đêm đêm nằm mơ phố
Mơ như mình quên hết
Quên đi tình yêu quá vô cùng
Sương giăng hồ Tây trắng
Đâu trong ngày xưa ấy
Tôi soi tình tôi giữa đời em
Đêm đêm nằm mơ phố
Trăng rơi nhòa trên mái
Đi qua hoàng hôn ghé thăm nhà
Em như là sương khói
Mong manh về trên phố
Đâu hay một hôm gió mùa thu
Đâu hay mùa thu gió
Đêm qua mặc thêm áo
Tay em lạnh mùa đông ngoài phố
Đêm xin bình yên nhé
Con đường vàng ánh trăng
Đèn dầu khuya quán quen chờ sáng
Đêm đêm nằm mơ phố
Mơ như mình quên hết
Quên đi tình yêu quá vô cùng
Sương giăng hồ Tây trắng
Đâu trong ngày xưa ấy
Tôi soi tình tôi giữa đời em
Đêm đêm nằm mơ phố
Trăng rơi nhòa trên mái
Đi qua hoàng hôn ghé thăm nhà
Em như là sương khói
Mong manh về trên phố
Đâu hay một hôm gió mùa thu
Đâu hay một hôm gió mùa thu",Nhạc trữ tình,Hà Anh Tuấn,Cuối Ngày Người Đàn Ông Một Mình,0.853,0.362,0.1,0.000102,0.165,-19.47,0.0427,119.454,0.159
208,Đi Câu Cá,,Nhạc thiếu nhi,Nguyệt Hằng,Nhong Nhong Nhong,0.261,0.781,0.698,5.22e-06,0.111,-6.022,0.0818,101.796,0.604
131,Đi Về Nhà,"Đường về nhà là vào tim ta
Dẫu nắng mưa gần xa
Thất bát, vang danh
Nhà vẫn luôn chờ ta (Ah)
Đường về nhà là vào tim ta (Yeah, JustaTee)
Dẫu có muôn trùng qua (Và Đen Vâu)
Vật đổi, sao dời (Yeah)
Nhà vẫn luôn là nhà (Đi về nhà, Ya)
Lao vào đời và kiếm cơm, lao vào đời tìm cơ hội
Những thành thị thường lấp lánh, còn đêm thành thị thường trơ trọi
Như mọi đứa trẻ khác, lớn lên muốn đi xa hoài (Xa hoài)
Nhà thì vẫn ở yên đó, đợi những đứa con đang ra ngoài
Bước ra ngoài mới biết, không ở đâu bằng ở nhà (Ở nhà)
Biết có gì để mất, trước khi sẵn sàng mở quà (Mở quà)
Không phải là võ sĩ nhưng mà phải giỏi đấu đá (Yeah)
Nhiều khi kiệt sức chỉ vì gắng giữ mình không xấu xa (Ah)
Đôi lúc bỗng thấy đồng cảm với Mai An Tiêm (Yeah)
Bước chân ra là sóng gió, chỉ có nhà mãi an yên
Ngoài kia phức tạp, như rễ má và dây mơ (Dây mơ)
Về nhà để có lúc cho phép mình được ngây thơ
Mang theo bao nao nức lên chiếc xe này
Chở một niềm háo hức xuân suốt những đêm ngày
Cùng dòng người trên phố mang sắc mai hương đào
Tìm về nơi ấm êm
Đường về nhà là vào tim ta
Dẫu nắng mưa gần xa
Thất bát, vang danh
Nhà vẫn luôn chờ ta
Đường về nhà là vào tim ta
Dẫu có muôn trùng qua (Muôn trùng qua)
Vật đổi, sao dời (Vật đổi, sao dời)
Nhà vẫn luôn là nhà (Ya, ya)
Về ngôi nhà, có góc vườn nhiều chó nhiều gà
Đám bạn nói con khó chiều và lại thích gió trời hơn gió điều hoà (Ah)
Về ăn cơm mẹ nấu (Nấu)
Về mặc áo mẹ may (May)
Về đưa ba ra chợ, mua cây đào cây mai về bày (Yeah)
Cả năm trời làm việc nhiều khi rã rời như cái máy (Ah)
Về nhà thấy áp lực nhẹ như bấc thổi cái là bay (Cái là bay)
Ấm êm hơn bếp lửa (Yeah)
Ngọt bùi hơn lúa non (Yeah)
Nhà vẫn luôn ở đó
Mong chờ những đứa con
Dẫu cho mưa cho nắng
Không bao giờ nề hà
Hạnh phúc chỉ đơn giản
Là còn được về nhà (Ah)
Hạnh phúc, đi về nhà
Cô đơn, đi về nhà
Thành công, đi về nhà
Thất bại, đi về nhà
Mệt quá, đi về nhà
Mông lung, đi về nhà
Chênh vênh, đi về nhà
Không có việc gì...
Vậy thì đi về nhà (Ah)
Không có việc gì...
Vậy thì đi về nhà, đi về nhà, đi về nhà (Yeah)
Đường về nhà là vào tim ta
Dẫu nắng mưa gần xa
Thất bát, vang danh
Nhà vẫn luôn chờ ta
Đường về nhà là vào tim ta
Dẫu có muôn trùng qua
Vật đổi, sao dời (Ya)
Nhà vẫn luôn là nhà (Ya, ya)
Nhà có thể lớn, có thể nhỏ, có thể không khang trang
Cha mẹ nào cũng muốn con được sống đàng hoàng
Lớn lên làm người mong một tương lại xán lạn
Cặm cùi cả đời không bao giờ thấy than van
Đường về nhà là vào tim ta
Dẫu nắng mưa gần xa
Thất bát, vang danh
Nhà vẫn luôn chờ ta
Đường về nhà là vào tim ta
Dẫu có muôn trùng qua
Vật đổi, sao dời
Nhà vẫn luôn là nhà","Nhạc trẻ, Nhạc rap","Đen, Justatee",,0.578,0.742,0.662,0.0,0.126,-4.651,0.0647,84.006,0.486
81,Đôi Mắt Mùa Xuân,Chưa có lời bài hát,Nhạc trữ tình,Đàm Vĩnh Hưng,Tình Yêu Còn Đâu,0.672,0.645,0.303,0.0,0.094,-23.088,0.114,73.428,0.814
154,Đông Sầu Xứ Lạ,Chưa có lời bài hát,Nhạc trữ tình,Phi Nhung,Chắc Gì,0.421,0.362,0.651,0.000141,0.19,-5.206,0.0488,80.286,0.384
50,Drama Queen,"Mình là một cặp đôi đẹp nhất thế gian
Ngọt ngào tựa nụ hôn kiểu Pháp dối gian
Càng yêu lâu, mình càng yêu nhau đậm sâu
Và không còn điều gì trong đời ngăn trở nhau
Từng ngày mềm mại trôi qua như giấc mơ
Dù đời này chẳng ai còn dám ước mơ
Chúng mình trong giấc ngủ say
Vẫn được bay thật xa và không ai lay dậy
♪
Nếu như được sống lần nữa em vẫn yêu anh
♪
Tình yêu đôi ta đẹp vậy nhưng thế sao
Nhưng thế sao em buồn, thế sao em buồn?
Sao tim em vẫn còn buồn?
Xung quanh mọi thứ vẫn trôi bình yên
Tình yêu đôi ta đẹp vậy nhưng thế sao
Nhưng thế sao em buồn, thế sao em buồn?
Em không biết tại sao nữa
Em không biết tại sao nữa
♪
Mình là một cặp đôi đẹp nhất thế gian
Tình cờ gặp được nhau sau những nát tan
Ở bên anh, cuộn tròn trong anh bình yên
Và đôi lần nghẹn ngào quên rằng em là ai
Là một người từng hay bật khóc giữa đêm
Là một người làm bao người rất muốn quên
Những điều nghe thoáng lạ tai
Cũng vì em giờ đây nhìn thơ ngây bé nhỏ
♪
Giống như được sống lần nữa khi ở bên anh
♪
Tình yêu, tình yêu, tình yêu em với anh
Là giấc mơ hay thật, giấc mơ hay thật?
Sao em không tin là thật?
Xung quanh mọi thứ vẫn trôi bình yên
Tình yêu, tình yêu, tình yêu em với anh
Là giấc mơ hay thật, giấc mơ hay thật?
Sao em luôn hồ nghi chứ
Sao em luôn hồ nghi chứ
♪
Sao tim em vẫn còn buồn?
♪
Tình yêu, tình yêu, tình yêu em với anh
Là giấc mơ hay thật, giấc mơ hay thật?
Sao em không tin là thật?
Xung quanh mọi thứ vẫn trôi bình yên
Tình yêu đôi ta đẹp vậy nhưng thế sao
Nhưng thế sao em buồn, thế sao em buồn?
Em không biết tại sao nữa
Em không biết tại sao nữa","Nhạc trẻ, Nhạc Pop",Bích Phương,Dramatic,0.653,0.659,0.485,0.000196,0.107,-6.337,0.0369,114.977,0.303
155,Duyên Quê,Chưa có lời bài hát,"Nhạc trữ tình, Nhạc quê hương",Phi Nhung,Chắc Gì,0.684,0.663,0.452,0.0,0.0926,-13.823,0.0282,110.138,0.476
54,Em Bé Quê,"Ai bảo chăn trâu là khổ
Chăn trâu sướng lắm chứ
Ngồi mình trâu, phất ngọn cờ lau
Và miệng hát nghêu ngao
Vui thú không quên học đâu
Nằm đồi non gió mát
Cất tiếng theo tiếng lúa đang reo
Em đánh vần thật mau
Chiều vương tiếng diều
Trên bờ đê vắng xa
Đường về xóm nhà
Chữ i, chữ tờ
Lùa trâu nhốt chuồng
Gánh nước nữa là xong
Khoai lùi bếp nóng
Ngon hơn là vàng
Em mới lên năm, lên mười
Nhưng em không yếu đuối
Thầy mẹ yêu cũng vì trẻ thơ
Làm việc rất say sưa
Em biết yêu thương mẹ cha
Đời cần lao sớm tối
Ước mong sao em nhớn lên mau
Vươn sức mạnh cần lao
Ai bảo chăn trâu là khổ
Chăn trâu sướng lắm chứ
Ngồi mình trâu, phất ngọn cờ lau
Và miệng hát nghêu ngao
Vui thú không quên học đâu
Nằm đồi non gió mát
Cất tiếng theo tiếng lúa đang reo
Em đánh vần thật mau
Trâu hỡi, trâu ơi đi cầy
Trâu ơi, đi cấy nhé
Đồng ruộng kia, với đồi cỏ kia
Là của những dân quê
Em bé dân quê Việt Nam
Là mầm non tươi sáng
Ước mai sau xây đắp quê hương
Cho nước giầu mạnh hơn
Vàng lên cánh đồng
Khi trời vươn nắng dương
Trẻ thơ lớn dậy
Giữ quê, giữ vườn
Đời vui thái bình
Cây lúa sớm trổ bông
Cỏ ngàn thơm phức
Trâu ăn đầy đồng
Em mới lên năm, lên mười
Nhưng em không yếu đuối
Thầy mẹ yêu cũng vì trẻ thơ
Làm việc rất say sưa
Em biết yêu thương mẹ cha
Đời cần lao sớm tối
Ước mong sao em nhớn lên mau
Vươn sức mạnh cần lao
Ước mong sao em nhớn lên mau
Vươn sức mạnh cần lao
Ước mong sao em nhớn lên mau
Vươn sức mạnh cần la",Nhạc thiếu nhi,Xuân Mai,Tuổi Mộng Mơ,0.0911,0.783,0.846,2.15e-06,0.149,-3.496,0.0312,100.013,0.748
40,Em Của Ngày Hôm Qua (Sky Tour 2019),"Ca khúc tiếp theo
Em của ngày hôm (qua)
A-ah, a-ah
No, no, no, no, no, yah
Uh-hmm-uhm, uhm-hmm, uhm-hmm
(Good boy)
Liệu rằng chia tay trong em có quên được câu ca
Tình yêu khi xưa em trao cho anh đâu nào phôi pha
Đừng lừa dối con tim anh
Em sẽ không buông tay anh được đâu mà
Gạt nước mắt yếu đuối đó cứ quay lại nơi anh
Em biết rằng cơn mưa qua đâu có che lấp được nụ cười của anh
(Giọt nước mắt vẫn cứ rơi)
Đừng nhìn anh nữa, đôi mắt ngày xưa giờ ở đâu em còn là em
Em đã khác rồi, em muốn quay lưng, quên hết đi
Tình yêu trong em giờ toàn giả dối
Anh không muốn, lụi tìm trong mơ
Anh không muốn, đi tìm giấc mơ ngày hôm nao
Đừng vội vàng em hãy là em của ngày hôm qua
Xin hãy là em của ngày hôm qua
Đừng bỏ mặc anh một mình nơi đây
Dừng lại và xoá nhẹ đi kí ức
Dừng lại và xóa đi, xóa đi xóa đi
Mưa đang rơi, đôi tay buông lơi
Mình anh ngồi đây tìm lại những khoảng không dường như chơi vơi
Thật ngu ngốc, vu vơ lang thang trên con đường tìm lại giấc mơ
Dường như đã quá xa
(Và em không còn thiết tha)
Nắm lấy đôi tay anh muốn giữ em ở (lại)
Nếu cứ tiếp tục cả hai sẽ phải khổ (đau)
Đừng cố (tỏ ra) mạnh mẽ
(Đó đâu phải là em)
(Vậy đi, tạm biệt em)
Đừng nhìn anh nữa, đôi mắt ngày xưa
Giờ ở đâu em còn là em
Em đã khác rồi
(Em muốn quay lưng quên hết đi)
Tình yêu trong em giờ toàn giả dối
Anh không muốn (vùi mình trong mơ)
Anh không muốn đi tìm giấc mơ ngày hôm nao
Đừng vội vàng em hãy là em của ngày hôm qua, whoo
(Xin hãy là) em của ngày hôm qua
(Đừng bỏ mặc) anh một mình nơi đây
Dừng lại và xoá nhẹ đi kí ức
Dừng lại và xóa đi, xóa đi xóa đi
Em mang tiếng cười
Em mang hạnh phúc đi rời xa
Xung quanh chỉ còn mỗi anh và những nỗi đau
Còn mình anh
Người cứ
Người cứ
Ayy, xin hãy là em của ngày hôm qua
Người cứ
Người cứ
One, two
Em của ngày hôm qua
(Xin hãy là) em của ngày hôm qua
Đừng bỏ mặc anh một mình nơi đây
(Dừng lại) xoá nhẹ đi kí ức
Dừng lại và xóa đi (ayy), xóa đi (ayy), xóa đi
Em của ngày hôm qua, whoo!
(Xin hãy là) em của ngày hôm qua
(Đừng bỏ mặc) anh một mình nơi đây
(Dừng lại và xoá nhẹ đi kí ức)
(Dừng lại và xoá đi, xoá đi, xoá đi)","Nhạc trẻ, Nhạc Pop",Sơn Tùng M-TP,Sky Tour (Original Motion Picture Soundtrack),0.295,0.561,0.643,0.0,0.309,-10.187,0.0336,96.989,0.564
